Id,BackendName,NameAr,NameEn,DescriptionAr,DescriptionEn,DisplayOrder,ParentId
08772FCC-82C8-4BBB-AF11-5B8405A40C03,"08772FCC-82C8-4BBB-AF11-5B8405A40C03~Clinical Leadership, Cancer, Palliative and End of Life Care",القيادة السريرية والسرطان والرعاية,"Clinical Leadership, Cancer, Palliative and End of Life Care","","",507,14702637-5298-9375-6717-257512837849
0BB38059-2497-41B6-9397-5BE9048CB41C,0BB38059-2497-41B6-9397-5BE9048CB41C~Agricultural and Horticultural Plant Breeding,تربية النباتات الزراعية والبستنة,Agricultural and Horticultural Plant Breeding,"","",508,14702637-5298-9375-6717-257512837849
0307EE1A-731D-4DA0-BE49-1BD30C9F1501,0307EE1A-731D-4DA0-BE49-1BD30C9F1501~Clinical and Industrial Drug Development,تطوير الأدوية السريرية والصناعية,Clinical and Industrial Drug Development,"","",509,14702637-5298-9375-6717-257512837849
076B8B0A-CB27-4A4B-80D8-8DDE0476D53A,076B8B0A-CB27-4A4B-80D8-8DDE0476D53A~Neuropharmacology,علم الأدوية العصبية,Neuropharmacology,"","",510,14702637-5298-9375-6717-257512837849
02848434-846B-4131-9458-CB0F0524AF37,02848434-846B-4131-9458-CB0F0524AF37~Neuropathology,علم الأمراض العصبية,Neuropathology,"","",511,14702637-5298-9375-6717-257512837849
0E0843F1-E175-440E-98D6-09720F1DD686,0E0843F1-E175-440E-98D6-09720F1DD686~Gerontology,علم الشيخوخة,Gerontology,"","",512,14702637-5298-9375-6717-257512837849
08EA5F7F-01DD-40CA-B563-E67E0062AD56,08EA5F7F-01DD-40CA-B563-E67E0062AD56~Biopsychology,علم النفس الحيوي,Biopsychology,"","",513,14702637-5298-9375-6717-257512837849
00E90BE0-F9C7-4D9A-841C-E0250A40C7DA,00E90BE0-F9C7-4D9A-841C-E0250A40C7DA~Communication Disorders Sciences and Services,علوم وخدمات اضطرابات التواصل,Communication Disorders Sciences and Services,"","",514,14702637-5298-9375-6717-257512837849
098EF953-17CE-499E-A856-3C100229488E,098EF953-17CE-499E-A856-3C100229488E~Auditing,التدقيق,Auditing,"","",515,FE8830F7-D320-422C-90BE-2593BB1B9B89
8711FEF3-1D7E-4B82-ADCB-52A5497C1A08,8711FEF3-1D7E-4B82-ADCB-52A5497C1A08~Financial reporting,التقارير المالية,Financial reporting,"","",516,FE8830F7-D320-422C-90BE-2593BB1B9B89
E48B8C61-6883-4B82-AF30-37D6D264267B,E48B8C61-6883-4B82-AF30-37D6D264267B~Accountancy,المحاسبة,Accountancy,"","",517,FE8830F7-D320-422C-90BE-2593BB1B9B89
37EA3B22-9A39-4BF7-B3F8-D9B7244E201A,37EA3B22-9A39-4BF7-B3F8-D9B7244E201A~Public accountancy,المحاسبة العامة,Public accountancy,"","",518,FE8830F7-D320-422C-90BE-2593BB1B9B89
983044C8-D2E0-40B2-A207-B95F64ED55CB,983044C8-D2E0-40B2-A207-B95F64ED55CB~Auditing of accounts,تدقيق الحسابات,Auditing of accounts,"","",519,FE8830F7-D320-422C-90BE-2593BB1B9B89
F285C8FE-F6D8-4811-AB7B-32B91BCE0791,F285C8FE-F6D8-4811-AB7B-32B91BCE0791~Book keeping,حفظ الكتاب,Book keeping,"","",520,FE8830F7-D320-422C-90BE-2593BB1B9B89
42B731EA-29D6-44C2-BFD7-E4EE60D65BCC,42B731EA-29D6-44C2-BFD7-E4EE60D65BCC~Accounting,محاسبة,Accounting,"","",521,FE8830F7-D320-422C-90BE-2593BB1B9B89
98E161DD-29D9-434D-9C2C-0E23775CA198,98E161DD-29D9-434D-9C2C-0E23775CA198~Cost & management accountancy,محاسبة التكاليف والإدارة,Cost & management accountancy,"","",522,FE8830F7-D320-422C-90BE-2593BB1B9B89
167BCB91-CC46-4D25-ABE6-6460398EC246,167BCB91-CC46-4D25-ABE6-6460398EC246~Probation/after-care,الاختبار / الرعاية اللاحقة,Probation/after-care,"","",523,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
94F4D412-48BE-4884-B6FB-1E5D92CCF7E6,94F4D412-48BE-4884-B6FB-1E5D92CCF7E6~Careers guidance,التوجيه الوظيفي,Careers guidance,"","",524,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
555FF7BA-C86C-49DF-936C-426665658D87,555FF7BA-C86C-49DF-936C-426665658D87~Health & welfare,الصحة والرفاهية,Health & welfare,"","",525,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
7770F38E-83F2-45AC-B407-718E7D3BEBA3,7770F38E-83F2-45AC-B407-718E7D3BEBA3~Community justice,العدالة المجتمعية,Community justice,"","",526,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
019E6BF0-5E5C-4406-9454-E83811D90AE7,019E6BF0-5E5C-4406-9454-E83811D90AE7~Social work,العمل الاجتماعي,Social work,"","",527,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
9C564521-B04C-4366-BC5F-6366A337DB8A,9C564521-B04C-4366-BC5F-6366A337DB8A~Community work,العمل المجتمعي,Community work,"","",528,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
6CCDF790-64D2-485D-8741-81B5EB0A6B29,6CCDF790-64D2-485D-8741-81B5EB0A6B29~Child care,رعاية الطفل,Child care,"","",529,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
1C3E637C-A336-4EE0-A027-041FDE02ADEA,1C3E637C-A336-4EE0-A027-041FDE02ADEA~Youth work,عمل الشباب,Youth work,"","",530,C73D8BF3-FB18-4B10-931F-26B0B3A7CE2A
8BA3A372-95A9-4557-A027-4287786682DF,8BA3A372-95A9-4557-A027-4287786682DF~Anthropology,الأنثروبولوجيا,Anthropology,"","",531,DDFBE911-31BD-4240-984F-282B08516D24
25F61B45-78DD-4C8B-AF87-BB7C278A6C4B,25F61B45-78DD-4C8B-AF87-BB7C278A6C4B~Social & cultural anthropology,الأنثروبولوجيا الاجتماعية والثقافية,Social & cultural anthropology,"","",532,DDFBE911-31BD-4240-984F-282B08516D24
0CE7D3B8-64D9-485D-900B-8B97CC44736A,0CE7D3B8-64D9-485D-900B-8B97CC44736A~Physical & biological anthropology,الأنثروبولوجيا الفيزيائية والبيولوجية,Physical & biological anthropology,"","",533,DDFBE911-31BD-4240-984F-282B08516D24
52EA04E7-C606-40F1-9AD4-40B347C39181,52EA04E7-C606-40F1-9AD4-40B347C39181~Criminological theory,النظرية الجنائية,Criminological theory,"","",534,DDFBE911-31BD-4240-984F-282B08516D24
369A684C-33EA-4FC1-9868-326274E31C49,369A684C-33EA-4FC1-9868-326274E31C49~English literature,الأدب الإنجليزي,English literature,"","",535,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
B00B4FDA-C5DB-4E89-AFD9-EB4E5743457D,B00B4FDA-C5DB-4E89-AFD9-EB4E5743457D~English literature written as a second language,الأدب الإنجليزي مكتوب كلغة ثانية,English literature written as a second language,"","",536,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
BE1E5516-A105-45C8-8C18-435A1FF27CAD,BE1E5516-A105-45C8-8C18-435A1FF27CAD~Irish literature,الأدب الأيرلندي,Irish literature,"","",537,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
585D9CD7-0321-49E4-A129-D8BFF57AC199,585D9CD7-0321-49E4-A129-D8BFF57AC199~Arabic literature,الأدب العربي,Arabic literature,"","",538,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
006079D0-7353-4A56-B7F4-86BF0F5C8C71,006079D0-7353-4A56-B7F4-86BF0F5C8C71~Russian and East European literature and Culture,الأدب والثقافة في أوروبا الشرقية,Russian and East European literature and Culture,"","",539,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
DF629FC3-B178-49A2-8A21-177DCCFCB8F5,DF629FC3-B178-49A2-8A21-177DCCFCB8F5~Phonetics & phonology,الصوتيات وعلم الأصوات,Phonetics & phonology,"","",540,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
05487B9C-2973-419A-99D1-EF85005BC346,05487B9C-2973-419A-99D1-EF85005BC346~Urdu Language,اللغة الأردية,Urdu Language,"","",541,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0C45FB2A-75C3-4093-B82B-53AE04E15133,0C45FB2A-75C3-4093-B82B-53AE04E15133~Spanish Language,اللغة الإسبانية,Spanish Language,"","",542,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
068A37FF-FBEC-4EAD-B7EA-28420F1BD314,068A37FF-FBEC-4EAD-B7EA-28420F1BD314~Albanian Language,اللغة الألبانية,Albanian Language,"","",543,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0B448B2E-7715-4466-A4D8-80E306A78DB7,0B448B2E-7715-4466-A4D8-80E306A78DB7~German Language,اللغة الألمانية,German Language,"","",544,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
3A5609C7-12D2-44AD-B4BD-B6B7580305B6,3A5609C7-12D2-44AD-B4BD-B6B7580305B6~English language,اللغة الإنجليزية,English language,"","",545,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
E922DBBF-268E-4C34-AA09-8CC5F86CE65E,E922DBBF-268E-4C34-AA09-8CC5F86CE65E~English as a second language,اللغة الإنجليزية كلغة ثانية,English as a second language,"","",546,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0D439E05-7CF0-4B25-8DC4-F12306B69FB2,0D439E05-7CF0-4B25-8DC4-F12306B69FB2~Indonesian Languages,اللغة الإندونيسية,Indonesian Languages,"","",547,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0334BF2C-476B-4F8F-A4B6-2A270EC53B21,0334BF2C-476B-4F8F-A4B6-2A270EC53B21~Ukrainian Language,اللغة الأوكرانية,Ukrainian Language,"","",548,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
011D0379-DA67-4DC2-A235-C5AE9971AABB,011D0379-DA67-4DC2-A235-C5AE9971AABB~Irish language,اللغة الأيرلندية,Irish language,"","",549,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0D06F3FE-9828-40AD-939F-00D50DBDF423,0D06F3FE-9828-40AD-939F-00D50DBDF423~Italian Language - child,اللغة الإيطالية - فرعي,Italian Language - child,"","",550,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
09C587FE-640C-4CB9-96AE-4FD10130D58E,09C587FE-640C-4CB9-96AE-4FD10130D58E~Portuguese Language,اللغة البرتغالية,Portuguese Language,"","",551,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
03CB08B7-4460-42D7-9264-50440682F776,03CB08B7-4460-42D7-9264-50440682F776~Portuguese Language,اللغة البرتغالية,Portuguese Language,"","",552,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
01569A40-09DD-419F-92EB-0E4403EBBE6E,01569A40-09DD-419F-92EB-0E4403EBBE6E~Bulgarian Language,اللغة البلغارية,Bulgarian Language,"","",553,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
06337C84-6735-4E4F-B9D0-61D808E3E8D4,06337C84-6735-4E4F-B9D0-61D808E3E8D4~Punjabi Language,اللغة البنجابية,Punjabi Language,"","",554,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0EA17772-3822-4045-8AA1-4BA806BFF947,0EA17772-3822-4045-8AA1-4BA806BFF947~Bengali Language,اللغة البنغالية,Bengali Language,"","",555,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
012530D2-2835-4FB4-82EF-B8F408B8C946,012530D2-2835-4FB4-82EF-B8F408B8C946~Burmese Language,اللغة البورمية,Burmese Language,"","",556,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0EED6730-0FAD-4325-A8EB-04110C4E5779,0EED6730-0FAD-4325-A8EB-04110C4E5779~Polish Language,اللغة البولندية,Polish Language,"","",557,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0BF83E98-09C5-4672-87BE-7244087F3CDB,0BF83E98-09C5-4672-87BE-7244087F3CDB~Tamil Language,اللغة التاميلية,Tamil Language,"","",558,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0ACE3C09-673D-4228-BBC8-55490662E2C1,0ACE3C09-673D-4228-BBC8-55490662E2C1~Thai Language,اللغة التايلاندية,Thai Language,"","",559,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
099A9412-D6D0-4CEF-8A6D-FCD20D823013,099A9412-D6D0-4CEF-8A6D-FCD20D823013~Turkish Language,اللغة التركية,Turkish Language,"","",560,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0A924BF7-B6C8-4E03-A01E-CB210BD2F9E8,0A924BF7-B6C8-4E03-A01E-CB210BD2F9E8~Czech Language,اللغة التشيكية,Czech Language,"","",561,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0D77EF5F-DFD5-4D02-8434-33F20E526E15,0D77EF5F-DFD5-4D02-8434-33F20E526E15~Danish Language,اللغة الدنماركية,Danish Language,"","",562,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0A74A108-7F91-4232-A249-6D8D02553CFD,0A74A108-7F91-4232-A249-6D8D02553CFD~Russian Language,اللغة الروسية,Russian Language,"","",563,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0A35B1B4-0D35-4CA7-BDBA-7879042D5355,0A35B1B4-0D35-4CA7-BDBA-7879042D5355~Romanian Language,اللغة الرومانية,Romanian Language,"","",564,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0CC602EE-E51B-4B7E-B480-053F07F08B0C,0CC602EE-E51B-4B7E-B480-053F07F08B0C~Slovak Language,اللغة السلوفاكية,Slovak Language,"","",565,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0C847168-D549-4296-845D-185F0A529AA8,0C847168-D549-4296-845D-185F0A529AA8~Swedish Language,اللغة السويدية,Swedish Language,"","",566,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0B64172F-D3B2-4A5F-AEF6-09F30807AFBF,0B64172F-D3B2-4A5F-AEF6-09F30807AFBF~Serbian-Croatian Language,اللغة الصربية والكرواتية,Serbian-Croatian Language,"","",567,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0A71DA64-E34F-48BA-9F94-E4AB03D706C5,0A71DA64-E34F-48BA-9F94-E4AB03D706C5~Chinese Language,اللغة الصينية,Chinese Language,"","",568,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0068A2D2-2FC2-4C3D-9743-CCDA0EAC1004,0068A2D2-2FC2-4C3D-9743-CCDA0EAC1004~Hebrew Language,اللغة العبرية,Hebrew Language,"","",569,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
DB4B485F-F7D7-4D2C-8064-9E8D715A8CC7,DB4B485F-F7D7-4D2C-8064-9E8D715A8CC7~Arabic Lanuage,اللغة العربية,Arabic Lanuage,"","",570,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
08CAA45C-76F5-4760-A1B1-7C620BE4BC2E,08CAA45C-76F5-4760-A1B1-7C620BE4BC2E~Persian Language,اللغة الفارسية,Persian Language,"","",571,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
03DA9583-3349-47C2-A193-322B04A59F2F,03DA9583-3349-47C2-A193-322B04A59F2F~French Language,اللغة الفرنسية,French Language,"","",572,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
01CBD06B-0145-4AE1-9BAE-A9C706AFD76B,01CBD06B-0145-4AE1-9BAE-A9C706AFD76B~Filipino/Tagalog Language,اللغة الفلبينية / التاغالوغية,Filipino/Tagalog Language,"","",573,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
05D92521-779D-43EB-BCF9-B2D70C2367B4,05D92521-779D-43EB-BCF9-B2D70C2367B4~Finnish and Related Languages,اللغة الفنلندية,Finnish and Related Languages,"","",574,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
07E0CCC5-6372-499E-BABA-47880BC8A956,07E0CCC5-6372-499E-BABA-47880BC8A956~Vietnamese Language,اللغة الفيتنامية,Vietnamese Language,"","",575,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0058F2CD-3251-4CDB-8BBC-B1BA04A791DF,0058F2CD-3251-4CDB-8BBC-B1BA04A791DF~Catalan Language,اللغة الكاتالونية,Catalan Language,"","",576,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0A187A0A-7B07-4BD3-8CBC-03450745DFE7,0A187A0A-7B07-4BD3-8CBC-03450745DFE7~Cambodian Language,اللغة الكمبودية,Cambodian Language,"","",577,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
04D0A436-F1BE-4048-AA00-761802FC022A,04D0A436-F1BE-4048-AA00-761802FC022A~Korean Language,اللغة الكورية,Korean Language,"","",578,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0C889C96-CD4B-46F9-AF81-2AA60EE1F7F8,0C889C96-CD4B-46F9-AF81-2AA60EE1F7F8~Latin Language,اللغة اللاتينية,Latin Language,"","",579,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0690D7BE-0283-44CB-8ED5-02EE03B9279C,0690D7BE-0283-44CB-8ED5-02EE03B9279C~Lao/Laotian Language,اللغة اللاوية / اللاوسية,Lao/Laotian Language,"","",580,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
092FA7EF-D33C-4295-95EA-956D0A4E6BB5,092FA7EF-D33C-4295-95EA-956D0A4E6BB5~Hungarian/Magyar Language,اللغة المجرية / المجرية,Hungarian/Magyar Language,"","",581,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
045F089B-F798-4628-9CB6-A928008816FF,045F089B-F798-4628-9CB6-A928008816FF~Mongolian Language,اللغة المنغولية,Mongolian Language,"","",582,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0BFA9CC3-FB5D-4BD9-A6ED-2587066B26C8,0BFA9CC3-FB5D-4BD9-A6ED-2587066B26C8~Norwegian Language,اللغة النرويجية,Norwegian Language,"","",583,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0CB1F443-EF39-44E7-8B21-228C068BC66B,0CB1F443-EF39-44E7-8B21-228C068BC66B~Hindi Language,اللغة الهندية,Hindi Language,"","",584,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
02B6D0FF-A8CA-44F9-81BA-7CF002156740,02B6D0FF-A8CA-44F9-81BA-7CF002156740~Dutch/Flemish Language,اللغة الهولندية / الفلمنكية,Dutch/Flemish Language,"","",585,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0B5FB6A4-F117-42EB-B2B4-8F490E625078,0B5FB6A4-F117-42EB-B2B4-8F490E625078~Japanese Language,اللغة اليابانية,Japanese Language,"","",586,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
036031B6-D971-483A-809D-6F8B025DF88E,036031B6-D971-483A-809D-6F8B025DF88E~Greek Language,اللغة اليونانية,Greek Language,"","",587,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
C83DF4CB-CEF7-4959-B860-AF49BEFC8B4B,C83DF4CB-CEF7-4959-B860-AF49BEFC8B4B~Linguistics,اللغويات,Linguistics,"","",588,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
1C7C2EA1-22D3-440C-9B08-AAC7A8C03651,1C7C2EA1-22D3-440C-9B08-AAC7A8C03651~Historical linguistics,اللغويات التاريخية,Historical linguistics,"","",589,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
57736009-47FE-48C7-911D-6022FFDDD13E,57736009-47FE-48C7-911D-6022FFDDD13E~Applied linguistics,اللغويات التطبيقية,Applied linguistics,"","",590,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0FC1274E-E7E5-4927-9722-DE6C38279A61,0FC1274E-E7E5-4927-9722-DE6C38279A61~Arabic Linguistics,اللغويات العربية,Arabic Linguistics,"","",591,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
75158F21-86B0-4F3B-8A22-E75AFF7C24C8,75158F21-86B0-4F3B-8A22-E75AFF7C24C8~Translation studies,دراسات الترجمة,Translation studies,"","",592,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
852221BA-1738-412E-AC93-DC0325B76ADA,852221BA-1738-412E-AC93-DC0325B76ADA~English studies,دراسات اللغة الإنجليزية,English studies,"","",593,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
097BE0A9-C61D-479A-B3F4-30ECAC45DEB0,097BE0A9-C61D-479A-B3F4-30ECAC45DEB0~Phonology,علم الأصوات,Phonology,"","",594,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
941DA13C-29C4-4BAA-BBDA-7A53D8D57CA6,941DA13C-29C4-4BAA-BBDA-7A53D8D57CA6~Sociolinguistics,علم اللغة الاجتماعي,Sociolinguistics,"","",595,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
BCAF179F-82C6-4A2A-87A7-6A966EBC7D38,BCAF179F-82C6-4A2A-87A7-6A966EBC7D38~Psycholinguistics,علم اللغة النفسي,Psycholinguistics,"","",596,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
0BA40B4C-0B18-43FD-995A-0360065FDAAA,"0BA40B4C-0B18-43FD-995A-0360065FDAAA~South Asian Languages, Literatures, and Linguistics",لغات جنوب آسيا وآداب ولغوياتها,"South Asian Languages, Literatures, and Linguistics","","",597,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
042A98F6-7165-4DD6-8547-20AA0FA9DFDF,042A98F6-7165-4DD6-8547-20AA0FA9DFDF~American Sign Language,لغة الإشارة الأمريكية,American Sign Language,"","",598,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
1F126EFA-B75A-4494-98D9-63CEBC0ED6B8,1F126EFA-B75A-4494-98D9-63CEBC0ED6B8~British Sign Language,لغة الإشارة البريطانية,British Sign Language,"","",599,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
09122689-FEAE-4C8D-869B-016808DF1E8F,09122689-FEAE-4C8D-869B-016808DF1E8F~Tibetan Language,لغة التبت,Tibetan Language,"","",600,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
B211D182-6A4E-4274-A100-E0B836E63136,B211D182-6A4E-4274-A100-E0B836E63136~Translation theory,نظرية الترجمة,Translation theory,"","",601,A49540BA-CF94-4C4F-ACBA-2CFF003B6DFA
07646DD1-1311-4D4E-8942-66830035F67C,07646DD1-1311-4D4E-8942-66830035F67C~Healthcare Management,إدارة الرعاية الصحية,Healthcare Management,"","",602,E35FB37B-2402-4603-9776-33D0D4848B9B
0BA32C33-B95C-42B8-A14D-6D5899E83291,0BA32C33-B95C-42B8-A14D-6D5899E83291~Counselling,الاستشارة,Counselling,"","",603,E35FB37B-2402-4603-9776-33D0D4848B9B
0198767C-B268-4B49-9ED6-D8CA017E4A4F,0198767C-B268-4B49-9ED6-D8CA017E4A4F~Advanced Care Paramedicine,الاسعاف والرعاية الصحية المتقدمة,Advanced Care Paramedicine,"","",604,E35FB37B-2402-4603-9776-33D0D4848B9B
74D6C561-57D4-44F7-A22D-635783D52820,74D6C561-57D4-44F7-A22D-635783D52820~Occupational health,الصحة المهنية,Occupational health,"","",605,E35FB37B-2402-4603-9776-33D0D4848B9B
E81C00DC-59EE-4A27-BD68-5A37A6C8637E,E81C00DC-59EE-4A27-BD68-5A37A6C8637E~Occupational therapy,العلاج المهني,Occupational therapy,"","",606,E35FB37B-2402-4603-9776-33D0D4848B9B
EA7DCD25-8D67-4B27-AD44-F0E2B20F14C8,EA7DCD25-8D67-4B27-AD44-F0E2B20F14C8~Paramedical science,العلوم شبه الطبية,Paramedical science,"","",607,E35FB37B-2402-4603-9776-33D0D4848B9B
0072CB6A-C16A-4891-B5D1-8D8D06BF5E30,0072CB6A-C16A-4891-B5D1-8D8D06BF5E30~Clinical Services Operation,تشغيل الخدمات السريرية,Clinical Services Operation,"","",608,E35FB37B-2402-4603-9776-33D0D4848B9B
5DE75188-C7CF-4C73-AB6B-81B4CB1E0FEA,5DE75188-C7CF-4C73-AB6B-81B4CB1E0FEA~Physician assistant studies,دراسات مساعد الطبيب,Physician assistant studies,"","",609,E35FB37B-2402-4603-9776-33D0D4848B9B
353B85D8-5F8E-4952-9D3F-6B1FEE799659,353B85D8-5F8E-4952-9D3F-6B1FEE799659~Environmental health,صحة البيئة,Environmental health,"","",610,E35FB37B-2402-4603-9776-33D0D4848B9B
06554662-89D8-483B-8246-A6320196AAD9,06554662-89D8-483B-8246-A6320196AAD9~Speech therapy,علاج مقوم للنطق,Speech therapy,"","",611,E35FB37B-2402-4603-9776-33D0D4848B9B
08526D58-7058-4898-868E-C71F03506F1B,08526D58-7058-4898-868E-C71F03506F1B~Cardiovascular Science,علوم القلب والأوعية الدموية,Cardiovascular Science,"","",612,E35FB37B-2402-4603-9776-33D0D4848B9B
0AFC38B2-79B4-4F5E-A91C-D3A0025C29C0,0AFC38B2-79B4-4F5E-A91C-D3A0025C29C0~Health Inspection technician,فني تفتيش صحي,Health Inspection technician,"","",613,E35FB37B-2402-4603-9776-33D0D4848B9B
02587420-9E6B-4A1B-91AD-45CA0C2067E1,02587420-9E6B-4A1B-91AD-45CA0C2067E1~Mental Health Services Technician,فني خدمات الطب النفسي,Mental Health Services Technician,"","",614,E35FB37B-2402-4603-9776-33D0D4848B9B
070DFA81-91F9-421C-8D52-E2620BC9BF88,070DFA81-91F9-421C-8D52-E2620BC9BF88~Health Aide,مساعد صحي,Health Aide,"","",615,E35FB37B-2402-4603-9776-33D0D4848B9B
06BC1D54-369C-474C-B69F-BA480CEF26E8,06BC1D54-369C-474C-B69F-BA480CEF26E8~Emergency Care Attendant (EMT Ambulance),مسعف الطوارئ الطبية (مسعف سيارة الإسعاف),Emergency Care Attendant (EMT Ambulance),"","",616,E35FB37B-2402-4603-9776-33D0D4848B9B
005B3759-BDCB-4824-B312-EB8505C80A8F,"005B3759-BDCB-4824-B312-EB8505C80A8F~Allied Health Diagnostic, Intervention, and Treatment Professions",مهن التشخيص والتدخل والعلاج الصحية المساندة,"Allied Health Diagnostic, Intervention, and Treatment Professions","","",617,E35FB37B-2402-4603-9776-33D0D4848B9B
09C009BB-AD88-4D41-9FEE-E6190A6559B7,09C009BB-AD88-4D41-9FEE-E6190A6559B7~Dental Materials,مواد طب الأسنان,Dental Materials,"","",618,E35FB37B-2402-4603-9776-33D0D4848B9B
2123F8EF-0FBC-4A74-B4DA-29B0D9D2A9A5,2123F8EF-0FBC-4A74-B4DA-29B0D9D2A9A5~Procedural programming,البرمجة الإجرائية,Procedural programming,"","",619,92B1806A-2E2D-421A-92DB-344E1CA3E34A
31583B2C-9733-4455-92E0-29A0DBECF95A,31583B2C-9733-4455-92E0-29A0DBECF95A~Declarative programming,البرمجة التصريحية,Declarative programming,"","",620,92B1806A-2E2D-421A-92DB-344E1CA3E34A
F963CB55-A36C-4178-ADA8-CA412FBE0A60,F963CB55-A36C-4178-ADA8-CA412FBE0A60~Object-oriented programming,البرمجة الشيئية,Object-oriented programming,"","",621,92B1806A-2E2D-421A-92DB-344E1CA3E34A
90DE20E9-A35B-4207-B87A-74B971A30447,90DE20E9-A35B-4207-B87A-74B971A30447~Programming,برمجة,Programming,"","",622,92B1806A-2E2D-421A-92DB-344E1CA3E34A
7663AF68-CBEA-4E10-BBB9-8494D47C7207,7663AF68-CBEA-4E10-BBB9-8494D47C7207~Software design,تصميم البرمجيات,Software design,"","",623,92B1806A-2E2D-421A-92DB-344E1CA3E34A
00716632-63B1-4FBF-8DEA-9C03073BBC83,00716632-63B1-4FBF-8DEA-9C03073BBC83~Software Technology ,تكنولوجيا البرمجيات,Software Technology ,"","",624,92B1806A-2E2D-421A-92DB-344E1CA3E34A
